Order ID,Product ID,Quantity
19243,323,2
9898,2292,2
2765,565,4
10324,2065,3
17048,748,5
4582,1983,2
17070,344,5
297,1974,4
13396,1620,1
15722,2064,2
10928,954,2
12512,1494,4
9253,1023,4
14502,1577,2
503,268,1
14334,2329,2
14175,363,1
12509,298,5
17226,88,2
13556,2205,4
2006,1814,5
12191,1849,5
9097,1439,1
5055,1383,2
6103,1062,2
1077,615,4
1399,280,5
18433,1426,5
5878,1645,3
12451,941,5
1965,819,5
8913,1501,5
14606,802,3
8156,2359,3
8529,1541,5
19074,93,5
11685,1912,5
9874,921,4
10623,938,1
4016,356,2
11617,653,2
17538,1031,2
5774,2347,4
3583,1387,5
10596,804,2
7485,1512,4
7553,495,3
11347,1434,5
5061,1325,3
11088,1308,4
7250,2361,2
13461,542,5
4604,647,2
14928,2287,5
5677,338,2
2674,1723,2
2936,734,3
4565,658,5
8272,1053,2
3144,2495,4
17474,307,2
303,1715,2
13085,1205,2
9232,1682,4
4888,1024,2
11090,2104,1
14215,250,2
1385,564,1
4564,615,4
10664,579,5
7374,2247,5
14651,1526,3
15383,2151,2
13592,1220,2
1274,2283,3
17173,1576,3
15211,834,4
10228,1682,4
10247,1964,5
13648,479,3
2913,1100,3
3461,507,3
19959,1921,5
6434,2224,3
5007,2322,2
9227,1201,1
15957,1955,4
1621,2343,1
5842,1894,3
3598,359,2
11632,1363,1
18506,1252,2
12247,1753,1
7663,913,3
18354,1252,1
4499,960,5
8262,2461,5
14510,86,5
6299,1107,1
14362,1299,4
15747,326,5
12829,2247,5
1181,1544,3
11575,1879,1
18790,2291,5
11374,1158,5
6422,659,1
15240,1750,5
2053,1646,1
13987,508,2
120,40,5
13251,2404,4
9028,530,3
12253,208,1
329,1336,4
12256,962,3
4124,987,2
8057,1823,4
10789,2475,4
17091,1349,3
3236,165,3
16868,417,2
1234,2497,4
7257,1630,3
8204,1620,2
12346,2476,5
16685,1213,5
12983,95,3
1870,1936,5
10697,264,2
134,1127,5
5446,2139,4
307,2124,3
7754,1036,1
7431,2414,2
15944,2034,1
7130,1120,2
18543,360,3
4583,880,3
17371,917,3
5257,700,2
14996,815,1
5877,732,4
7195,898,2
11037,2151,2
19625,940,2
8014,14,4
9702,131,2
9380,367,4
3853,1402,3
1863,213,1
2265,1439,3
4913,1707,2
18316,1330,3
12353,947,5
17700,840,2
12985,131,1
13393,993,4
13940,316,4
12132,2320,3
7238,1225,1
14562,1026,4
3810,1386,3
1650,498,1
7986,117,3
19785,1012,1
18827,1125,4
10450,1256,4
16688,2241,3
11317,2070,4
9607,2246,1
19501,2473,4
6728,1537,4
11182,1695,2
7930,2402,3
18490,1488,5
367,561,3
15649,2327,1
13177,673,1
4291,2364,4
6683,2325,1
14684,1909,3
5705,2035,5
986,1377,4
1141,1105,2
16840,2214,2
9092,1963,4
18469,2412,4
15563,2014,2
10701,1024,3
9624,864,1
17276,2265,2
14684,510,1
14619,2121,3
4708,1934,2
12442,368,2
9716,1290,4
10073,220,5
15904,766,4
6605,1145,1
9288,1237,4
6096,758,1
16314,2399,3
18445,641,3
916,1341,1
300,58,2
13064,1780,5
6481,390,2
18052,786,3
16905,1449,2
15585,856,4
13554,159,1
1436,166,1
6208,235,4
8971,465,1
6873,2104,1
3591,86,1
6681,1304,5
11520,1584,3
1806,862,4
16956,32,1
11749,2191,3
14014,2169,2
7734,271,5
10256,319,3
13632,2241,1
17118,1626,1
5997,71,4
12888,1955,2
10245,46,2
375,1411,3
688,2021,5
15360,1257,3
3269,1254,3
14771,1217,3
1698,2023,1
5881,1614,5
17370,1410,2
9154,1869,3
6221,1657,4
7006,2320,5
5319,1747,1
14656,1074,1
1851,734,5
6162,2312,4
17009,1849,5
14098,205,2
4273,915,3
5250,1316,4
12597,1747,2
15478,10,4
15131,1039,2
15142,399,2
18331,1264,5
19253,2412,2
8342,2424,1
15352,1017,3
13805,1170,3
9966,656,5
16226,626,4
8643,1694,4
4416,694,5
7888,1139,4
11902,999,1
16684,897,2
1145,155,3
10063,1966,2
2320,966,4
19974,1433,5
15549,2081,3
6647,1924,1
15204,581,3
16269,1495,4
4001,152,1
3766,1155,3
3014,2461,2
17578,48,2
4583,1120,1
4418,1522,1
11395,27,2
3059,1478,4
17861,886,4
12993,2082,1
12568,2189,4
16780,1990,1
18956,2120,3
1149,304,3
1891,332,2
4325,959,5
17302,307,1
18636,872,3
2979,361,4
11385,265,2
19463,2429,1
12943,239,1
3788,1258,5
12222,860,5
5191,1804,2
12499,628,1
8569,1634,4
5863,972,5
13945,2401,1
14828,906,3
15590,1435,1
10514,90,4
11405,2178,4
202,2227,2
19905,282,4
16009,867,4
7688,2113,3
4502,2096,5
18884,2050,2
17687,1398,5
18592,341,4
19464,853,1
10062,1366,2
15420,1438,4
10569,44,3
11688,729,1
12416,502,5
2564,295,3
2748,2244,2
5051,1520,5
13227,753,2
2143,1185,3
15759,1895,3
16494,808,2
18833,2353,4
19633,1634,5
1745,2022,5
5566,1591,2
101,1843,4
15644,1824,2
4595,434,3
6890,2153,1
10001,1389,1
11599,145,2
5640,2130,5
10762,996,1
19806,1671,1
12796,1971,4
8191,2108,3
10453,620,2
4489,742,2
13284,366,4
8114,1102,5
7245,1981,1
18977,1752,4
7031,2500,3
12894,1789,4
593,2101,1
15250,1700,5
19461,2340,2
6489,1006,1
12399,222,2
550,1781,2
11844,1822,4
14098,1745,4
6843,2232,4
8541,63,2
18858,485,3
1634,226,1
15255,910,3
1627,1892,1
8829,936,2
19738,1824,2
9946,384,5
17928,2361,5
628,310,1
4776,203,2
16427,2120,1
10306,2038,4
4636,152,1
1566,980,5
1104,1971,1
9332,2022,1
8718,1411,3
9740,1188,5
18776,200,4
11164,1930,3
10135,410,3
9792,335,5
8467,2113,5
1887,1951,2
11344,1404,1
4693,2471,2
6068,23,3
1306,1358,1
6784,1182,4
8879,1650,2
10741,1518,4
2037,842,2
12609,1509,3
11026,1288,4
13803,2214,5
3382,2251,3
18158,758,3
5905,2111,3
16916,2078,5
6989,606,5
3826,712,2
9822,423,2
14565,2020,2
13283,257,2
7877,1195,2
9217,940,5
4299,2135,5
13394,1161,4
16174,678,2
3469,641,5
3984,624,1
12152,129,2
10452,1046,1
19760,1731,2
2692,1697,1
570,1390,1
17278,1335,1
5541,1208,5
18609,1504,5
11062,1210,2
19635,1418,4
13903,371,1
14166,699,4
134,2140,2
115,384,4
5720,1803,1
14667,2210,1
3329,104,3
7425,171,2
11141,1503,5
3973,251,1
11481,1128,2
11936,1167,2
2627,2075,1
8763,1954,3
19723,1396,4
19510,420,5
17352,332,2
7639,1587,5
16987,2383,1
7461,1336,4
9475,2282,5
6739,517,1
12797,2138,4
15330,1882,2
9417,1736,3
12171,1747,1
8070,1717,5
6726,297,3
13930,2099,3
7218,1726,1
9215,746,3
4630,1760,2
924,1927,4
19840,580,5
1671,1863,4
10012,1879,4
9184,2300,5
10170,1125,4
596,1187,5
11446,467,3
13221,402,1
19186,222,5
14589,2378,5
2662,782,1
1499,826,3
10216,1953,1
17695,2259,4
383,1123,1
1107,1580,5
3374,735,4
16872,1753,1
12119,1939,5
1116,713,1
12500,710,1
8226,1834,4
17,794,1
9086,1318,1
12417,209,4
10639,737,5
6584,1415,5
6225,1898,4
13132,700,3
13649,1066,2
2572,1838,5
2103,749,2
9710,2133,2
15488,1938,1
8158,2399,2
9181,759,5
8662,687,3
15322,1046,1
16050,501,2
11240,964,3
11918,1317,4
9874,203,2
7531,1399,1
11815,84,3
9555,1554,4
7440,1738,4
14400,310,2
2889,215,4
17217,1810,4
17343,977,1
10094,1472,3
14956,2364,4
18230,2279,2
5593,45,4
8509,1630,1
9583,5,3
15612,1995,5
8820,421,3
15733,386,1
4984,1305,2
14416,902,2
14090,878,5
1450,1153,5
2965,1825,4
18596,2150,5
16757,2176,5
7818,2238,4
2468,1796,3
6174,1397,2
19565,1127,4
1087,742,2
3834,153,2
5469,1588,2
10328,1375,1
15208,1770,1
6253,1003,3
13227,2040,1
16334,816,5
4594,1353,5
6493,781,2
16210,858,2
8887,1848,5
4127,2035,3
19737,2344,1
5619,2445,3
3661,870,2
12104,1752,2
1893,969,1
9971,2466,4
16287,235,1
7654,2391,3
9209,683,4
1593,2308,5
16307,1672,5
9180,461,5
2713,487,5
1984,1662,2
14557,244,5
11977,1643,5
6546,702,3
10042,1138,4
11185,1285,1
11689,234,1
15745,327,1
17124,247,4
16678,70,2
4261,662,4
5717,1909,3
7338,1836,4
18748,80,3
16232,1438,1
12040,1913,1
16711,77,1
4000,1341,3
13139,2025,4
6303,484,1
10942,1228,3
2756,1557,4
11906,1198,4
7988,2143,3
5911,953,4
8860,2202,1
17524,2330,4
13836,481,3
9422,746,2
2674,1618,1
4891,1252,3
4922,1201,1
5906,1395,3
12317,1955,4
7313,2409,2
8989,1502,1
12659,690,4
950,1786,4
7804,2269,4
16576,2019,5
6812,600,1
5915,135,3
17361,2391,2
9440,474,5
19299,408,1
19303,570,5
15255,2058,5
18792,1480,1
17035,1464,5
17055,297,2
4283,226,5
16636,362,4
5475,2340,4
10263,524,1
10671,108,4
5998,1729,2
2077,748,4
17394,2349,4
18366,1334,3
215,1511,3
134,2187,3
6682,2455,5
14659,1060,4
4165,115,4
12211,2401,2
15345,1578,2
6871,365,2
16058,1832,2
18369,1911,2
950,1855,1
12835,1009,3
258,389,1
14853,1008,3
9100,1488,5
1728,7,4
8819,917,4
11429,135,2
14804,448,3
15017,1205,3
18868,741,3
13839,522,4
9265,607,1
2302,1566,2
14992,501,1
16125,784,1
14545,2310,1
18946,1297,3
15611,1938,2
1102,2218,3
10093,1836,2
2269,491,3
6039,809,2
9999,437,4
17258,588,3
5935,1690,5
13930,1749,2
9429,265,1
15328,1624,1
13713,1970,4
19303,165,2
4391,703,5
4149,1033,1
10982,83,1
1045,2396,2
460,2104,5
7911,757,5
17423,160,3
9986,2134,2
2584,314,5
4250,1252,5
18725,1568,1
19101,2060,3
12220,2023,1
3714,1971,4
4711,1137,2
1303,1708,3
1144,651,3
15172,1101,5
4774,1885,1
2823,1724,4
12703,2418,3
2127,1553,3
8449,35,1
1322,756,3
14685,807,1
12963,1,1
9339,1654,1
5641,2478,3
10516,2152,1
4416,1187,1
11444,1715,3
11686,497,1
12245,375,3
4372,1793,1
19526,1348,5
14005,1857,5
15768,106,2
1523,1958,4
8444,2281,3
335,1785,1
6999,1247,3
3267,1847,2
16165,28,1
19923,2135,2
5904,1406,1
9699,486,2
13767,2058,3
11938,374,5
19917,524,4
92,1138,3
5906,2331,5
6365,2228,4
4464,987,3
16027,1468,3
3670,826,2
18503,1462,3
17707,265,2
826,66,2
16812,58,1
18365,2417,4
15060,2147,4
15156,308,5
493,2009,1
14129,2443,3
529,1589,1
17304,977,2
16695,402,4
14286,2391,4
18613,1933,2
7108,1901,5
7931,1526,4
7141,1766,2
5421,2326,1
13805,2128,4
4024,2093,5
14095,143,5
43,1677,2
16377,163,1
17272,87,1
17084,1852,5
12787,2439,1
2007,1976,5
15043,1833,4
8645,1572,2
7359,757,1
18576,1739,4
16965,1670,2
9413,1608,2
13228,2194,3
1,970,3
9019,1484,4
8149,1894,3
13620,7,1
767,1843,4
2825,1328,1
12323,2071,5
9233,1289,4
7249,2278,3
10760,1740,1
8746,150,3
6338,1764,4
9805,761,4
12689,792,3
782,474,2
13966,2259,4
9290,505,5
4715,1944,3
9487,432,1
10617,682,3
12830,1171,1
14009,926,5
10815,1693,4
17432,183,3
19005,378,5
10323,31,2
11878,962,4
2716,792,5
6693,148,5
3212,1568,1
2099,1470,5
1175,1240,3
17350,1203,1
5463,71,1
8652,818,1
11804,1688,5
11852,3,4
17611,511,1
14257,1970,4
7380,2351,5
7353,1077,3
5921,363,3
3730,394,3
9500,1068,2
9289,1072,5
8540,1136,1
5037,590,3
260,773,5
11826,2273,4
11325,1597,5
11629,1057,5
12767,306,3
12032,1383,5
16953,132,4
2839,998,5
7642,1415,2
2322,115,2
15214,2188,3
5932,1931,4
3736,2044,2
2893,1299,1
4248,1101,1
12873,190,5
9493,343,4
14686,1745,4
11285,660,5
5351,707,1
2947,1985,1
4261,1387,4
15125,2284,2
14842,1569,2
2765,2496,1
14491,514,1
6478,1913,5
5995,1013,5
11838,2364,5
10162,384,1
19065,2206,4
10432,552,2
6433,583,3
18919,1358,3
12988,1766,2
1241,2025,2
3081,444,5
10602,116,1
2486,806,5
16857,1977,3
14028,1874,1
19249,226,1
12226,188,5
2438,1446,5
2308,165,1
18690,391,4
13095,63,5
2427,322,5
520,702,2
5065,1842,3
19057,1174,2
11518,817,4
17610,788,4
19877,1707,3
15736,1948,2
6119,1494,2
1870,1445,1
1352,1882,5
4252,624,5
8635,1155,5
14591,81,3
6271,433,3
12362,1867,3
11103,1974,3
18964,1118,2
11209,767,3
17455,1980,1
17216,1791,2
6799,1111,3
12282,1532,3
1832,2322,2
8014,1946,1
13251,1089,3
10593,1959,2
9384,27,1
10186,880,2
1510,762,1
18437,1351,1
6902,592,1
3607,593,3
1473,2069,5
9406,495,2
4581,1337,2
13399,999,2
11504,622,1
18440,1954,2
10620,323,2
4819,2265,5
1413,974,3
17755,2231,5
17774,575,1
3025,1416,2
15986,1324,1
13789,960,2
6187,355,4
813,2275,3
11256,1530,5
19119,1104,2
10828,1200,5
18725,2453,1
15039,2194,2
19566,1911,3
12798,1814,4
13319,2014,3
2407,1421,5
8420,728,2
744,712,4
1682,1648,2
16089,1141,2
2469,532,5
12433,599,3
17200,2030,4
5815,409,5
3984,1148,4
17754,1444,4
5108,415,4
2747,2432,5
3076,98,4
10910,1349,5
12433,490,2
15566,2204,2
9039,243,4
753,420,2
18514,433,4
3744,206,2
16524,1042,3
3094,652,3
18253,2359,3
18927,1151,4
3525,1904,2
18785,321,5
204,1691,3
11632,2391,3
6011,1178,2
12324,2312,2
14505,2178,3
17787,208,3
3619,1505,5
14303,959,2
16484,326,2
17615,2286,2
2271,388,5
9383,2037,1
3870,1913,1
17551,540,5
16381,2012,3
699,1100,2
16217,56,2
4207,687,2
7874,1959,5
15779,2420,1
9316,956,1
17007,258,3
15983,611,5
19352,759,5
7038,2450,4
13943,1001,5
6875,1965,3
19564,677,5
11820,364,4
16480,1904,5
5257,1207,5
6255,331,5
12666,323,5
10228,385,5
9461,2107,1
18285,698,5
19576,1845,2
14578,322,1
14747,919,5
12985,1815,2
13326,983,5
18169,624,2
15810,1788,1
10456,2361,4
10031,634,3
3081,455,3
907,780,2
18491,2151,5
16013,2071,1
12019,1472,4
8606,2448,5
3321,1292,4
4136,2068,3
11155,1231,5
101,2283,4
4287,1215,3
4882,133,5
696,1131,1
11341,1569,2
11356,2208,2
17051,1030,5
12998,1928,4
13543,1621,1
12943,225,5
2146,1858,3
4668,2352,5
8729,2204,5
12110,2007,1
9711,543,4
17925,1915,2
6112,8,2
4434,942,5
14911,2033,5
16830,2063,3
9226,192,4
4268,774,5
8014,962,1
19693,2017,5
7285,1860,5
9743,791,5
16471,1521,3
5934,1557,3
14616,2061,3
14819,1823,5
10721,1870,2
5334,2080,5
13383,1421,5
5803,1121,5
7938,841,5
1976,112,1
13506,1979,4
3478,63,5
19039,1469,2
5193,1550,3
2179,1238,5
9985,460,2
6058,2341,4
14047,186,1
4359,966,3
13168,167,2
7022,1405,2
9904,405,3
8411,2436,5
3995,128,1
15052,1414,1
19702,1642,4
9861,2374,1
14282,820,5
17238,1150,1
13592,2350,1
1392,314,4
1829,1664,2
19680,409,5
17557,1227,1
7897,109,5
6509,334,2
3175,1316,2
18569,880,2
267,368,4
17011,1500,3
19759,89,2
1375,219,3
19062,498,3
8191,1208,5
9231,2080,1
12413,423,5
8011,2090,5
19179,309,4
18991,2325,1
15268,1594,3
8108,522,5
17339,1900,1
6513,1062,5
5572,2298,1
15409,2277,2
15706,942,4
9798,1741,4
5882,194,5
13140,1030,3
11937,526,4
643,1609,5
19843,1361,5
775,2374,4
10875,1553,4
15214,2497,2
8483,2407,1
11685,2030,3
5295,1712,4
18818,2054,4
4396,178,2
1344,1957,2
2450,1416,3
18407,1976,5
4890,1222,3
3954,2166,2
1424,682,2
5362,2465,4
5108,2082,4
3760,557,4
2060,1328,4
10440,2453,4
15040,1134,2
8241,1685,4
15265,98,5
6842,1138,1
6063,2142,3
14521,1874,4
8113,825,1
12604,2109,5
8431,2441,4
3783,886,4
13842,663,3
17553,1234,5
5649,2305,2
1789,1576,1
7546,2285,3
19407,5,2
3871,1139,2
3562,1965,5
7649,2429,3
10049,1938,5
3736,429,1
18,1179,4
15903,783,2
6182,723,4
10897,761,4
8425,1076,1
7463,386,4
1508,1341,5
10386,1654,1
17966,1327,4
19259,1981,4
11757,2397,1
13507,1363,3
3876,1038,3
10067,2413,5
17684,2187,1
16153,1363,4
3737,1724,4
1856,837,2
560,89,5
3943,1381,5
16021,1294,1
1189,885,3
13964,1218,1
8367,1821,2
18346,1368,4
19018,2187,1
13152,1592,5
2032,21,1
8794,1875,4
2020,137,3
18276,1308,4
14819,1146,2
16422,222,4
10532,1016,1
15530,1447,5
6216,1741,3
3550,1102,5
16311,89,5
3446,564,1
4585,1809,2
9023,1059,4
12962,53,2
2524,2455,5
18389,2254,4
3517,1741,2
1725,436,4
12756,2263,1
12377,1301,3
17145,2323,3
5178,2163,5
1307,953,2
15104,1650,4
2446,285,1
2554,62,4
19171,505,1
6360,753,5
17286,141,3
19389,2400,4
13206,2317,5
12987,2037,3
1628,950,1
17622,504,5
16302,1291,4
9533,467,1
11662,1470,4
19478,777,2
1971,1880,3
9846,1822,3
4714,192,1
6644,553,3
19171,1756,4
10352,2381,5
1880,1441,4
9338,395,1
13983,2273,4
13162,1249,1
18840,636,1
8340,1802,2
11573,524,3
2069,1407,3
5447,2410,2
12530,1587,1
9702,471,5
9504,2045,5
18289,1269,2
9022,681,3
6158,1689,4
236,2307,3
97,2152,3
3437,358,1
13138,1572,2
14889,1630,2
1905,2237,1
12065,1759,2
10452,946,1
6283,1379,5
2647,1448,2
9950,1042,5
6384,195,1
4586,1588,3
18390,979,1
5888,1973,3
3072,582,5
4319,772,2
5461,16,5
17397,1149,2
17162,192,2
11054,440,5
11880,2390,3
9601,231,2
4111,1355,2
18552,1636,3
18943,1254,2
11188,1771,3
18225,885,2
2780,1500,4
16289,768,2
14198,601,2
14206,223,5
3439,2189,4
748,690,1
16723,805,5
10070,225,2
19670,930,4
1844,1045,3
13921,287,5
11717,1920,1
10864,2215,3
13042,1742,1
8545,1155,5
19882,1936,3
11844,2000,4
9296,735,2
7379,1077,3
5321,884,3
15679,1410,1
17801,2484,2
8598,2430,2
3922,638,1
12253,1596,1
1287,1321,4
14537,2411,5
11478,699,5
8352,1835,2
1141,2459,1
446,457,3
16940,1182,4
17536,1034,4
5493,1251,3
3872,826,2
16385,348,2
13621,629,5
17904,779,4
13691,1736,1
16635,313,4
17348,1080,5
73,1726,5
7896,1440,3
13780,535,4
12183,293,1
11488,1054,3
4019,2266,3
12171,2466,4
14919,1248,3
7508,714,1
8015,323,3
12777,1603,1
19574,2371,1
4689,1769,4
16719,1648,3
9707,171,4
16477,668,5
1746,2274,2
14437,726,3
5279,2384,1
2832,236,4
13086,1803,5
3252,711,3
10960,1140,4
15755,468,4
388,9,2
4623,1691,1
16407,977,3
3168,917,1
7260,610,4
17381,1001,4
14895,2124,4
18371,2448,2
6573,2313,4
4688,1845,5
3573,1643,1
2337,1385,1
3653,952,4
6672,1163,4
14344,1712,3
18674,1761,4
3785,343,3
17850,516,2
7431,2145,2
17710,1665,3
3374,354,2
8274,1864,4
19765,963,4
12061,2122,3
16659,2482,1
11087,1232,4
15961,91,1
13219,1610,5
19042,1309,3
2838,2327,3
19273,370,5
13740,2249,5
18759,1241,4
6106,391,1
4067,908,2
2326,1783,4
6215,2407,3
19035,1150,3
17930,1109,2
4846,656,5
12738,1255,2
646,1500,4
1215,1494,5
17464,2407,5
8535,420,4
18584,256,1
3332,2348,4
11871,1720,1
11160,808,1
18121,279,1
6318,689,3
11465,1196,5
2027,1181,4
4730,1088,5
6497,1629,5
12291,1660,5
16751,2437,3
2616,1082,2
14567,520,5
16864,149,4
4293,866,1
6210,1933,3
17579,2419,3
14342,590,1
7324,1863,4
15243,323,2
18133,1162,2
7539,748,3
1247,927,1
8980,2004,4
15097,1761,5
9820,1687,4
7205,2168,2
1957,631,2
12840,1580,1
19919,1786,4
11927,685,1
18818,2390,3
5250,1988,3
11529,372,5
7917,2345,4
13174,1610,2
10835,2483,2
17271,2388,3
6409,1140,1
1988,1599,1
6528,1963,2
10502,2092,3
10043,2446,2
18963,72,4
13883,812,5
712,372,3
9797,2215,2
7318,91,5
10926,1073,2
13191,1809,2
2981,1263,2
12326,622,1
2809,1325,5
1529,1014,1
2538,1220,2
9227,401,3
11101,2193,5
3136,1583,2
6159,904,3
8646,2077,1
13434,2429,4
16617,1878,4
18058,423,5
1286,2239,5
12588,1940,2
10267,788,3
18509,1143,1
9903,1507,2
2822,748,5
19141,1056,5
4907,499,1
2137,2329,1
15337,2482,2
2338,1077,1
19047,1228,2
19431,58,2
5511,1892,3
9441,1580,5
9522,941,5
11635,1325,1
4037,443,5
841,2358,4
10134,1956,2
13517,1033,3
6116,2250,5
9315,1557,1
19402,2231,1
4268,297,3
9335,1525,3
8910,1834,3
6044,1467,5
8872,1506,3
6383,2022,5
16584,381,3
18066,230,3
18266,1506,1
7035,1944,1
8827,1866,3
9260,1027,5
19796,293,4
13549,566,2
4269,2369,2
5459,1633,5
17727,1693,5
1473,1902,2
13423,2357,2
15892,77,4
3988,1121,1
9241,1403,5
18985,2228,1
11428,980,1
18789,2433,4
10020,1554,4
18581,2105,5
3898,1392,3
14373,780,2
13787,327,1
12622,2323,1
5552,1805,4
1273,2165,4
3362,619,2
11909,697,4
15529,1528,2
5423,2285,3
19732,1755,2
19163,1587,5
12781,475,1
12871,1962,2
912,420,2
18613,942,4
7725,1959,4
15181,2363,3
17593,1208,5
13564,2177,1
18918,55,2
8070,1779,5
17978,2040,3
19315,716,5
19768,2010,4
219,496,4
14365,1316,5
17119,1751,4
4607,1659,4
14046,614,4
12603,1153,2
16137,818,3
4195,2193,2
7212,65,3
6383,654,2
9885,637,2
18040,356,2
6308,1696,5
19284,221,1
6725,1402,5
906,1,1
6062,175,4
3336,108,5
16751,262,1
9016,1636,2
9503,1101,1
19322,1001,5
13047,1432,1
447,1493,3
16427,147,4
12846,2040,2
10986,722,1
17910,1987,4
19140,1331,2
9186,802,5
5160,712,3
1722,866,1
8603,2058,5
2035,369,2
3595,2176,5
18560,1427,3
10389,1916,2
4102,260,5
13590,1094,5
16371,1286,4
8036,1314,1
11925,1673,5
9596,1806,1
6957,161,5
18120,2308,1
1560,673,3
11459,268,3
3880,997,3
17962,270,3
16546,1780,5
18291,974,5
13865,2101,1
18083,360,3
17561,1581,3
13804,534,3
18237,1311,1
16609,1580,2
2190,1832,3
9378,2236,4
14435,1765,1
7982,11,4
4968,1090,4
9522,200,3
12675,696,2
11466,2215,2
126,991,1
7915,856,1
15327,967,3
8628,1020,4
4982,1806,4
9166,579,1
15923,291,3
15886,271,1
11353,779,5
3306,1105,1
10419,2377,1
14950,272,4
18046,701,1
4547,2430,2
10889,2282,3
153,717,5
16367,1576,2
9697,2063,1
2395,1156,3
10196,2457,2
11238,1266,3
19653,1355,4
2306,838,4
14137,2187,3
16810,2303,1
19558,35,5
9101,306,5
14701,332,2
17053,2208,3
2781,801,2
19717,1957,2
15292,2468,5
18469,1380,4
16846,2063,3
18451,2343,2
15127,2332,4
1030,2141,4
12417,1384,3
13777,544,5
16335,2311,2
7005,579,3
12491,224,3
13156,805,2
9695,230,4
948,829,5
3339,1765,1
13444,1146,5
13611,1828,4
4988,1144,4
4601,240,5
12513,975,3
15321,290,4
18717,1539,4
12521,868,4
19039,494,3
15428,1938,1
7065,2462,1
6287,963,5
9837,592,5
4387,2022,3
3801,894,5
1733,1857,2
16153,1291,1
18558,1302,4
11927,1860,3
10985,1549,2
9698,2385,1
19890,1896,4
11146,839,3
15400,1641,1
15516,1711,5
12224,2427,2
8119,1306,5
13790,2447,5
9551,1489,3
